Fatalities,,,,parameters of the mean loss curve,,
35.67,0.710251294,0.744730662,0.77921003,,,
35.68,0.710384409,0.744860471,0.779336533,,,
35.69,0.71051745,0.744990199,0.779462949,,,
35.7,0.710650417,0.745119847,0.779589278,,,
35.71,0.71078331,0.745249415,0.77971552,,,
35.72,0.710916129,0.745378902,0.779841675,,,
35.73,0.711048875,0.745508309,0.779967743,,,
35.74,0.711181547,0.745637636,0.780093725,,,
35.75,0.711314145,0.745766883,0.78021962,,,
35.76,0.71144667,0.74589605,0.780345429,,,
35.77,0.711579121,0.746025136,0.780471151,,,
35.78,0.711711499,0.746154143,0.780596787,,,
35.79,0.711843803,0.74628307,0.780722336,,,
35.8,0.711976033,0.746411916,0.7808478,,,
35.81,0.712108191,0.746540683,0.780973176,,,
35.82,0.712240274,0.746669371,0.781098467,,,
35.83,0.712372285,0.746797978,0.781223672,,,
35.84,0.712504222,0.746926506,0.78134879,,,
35.85,0.712636086,0.747054954,0.781473822,,,
35.86,0.712767877,0.747183323,0.781598769,,,
35.87,0.712899594,0.747311612,0.78172363,,,
35.88,0.713031238,0.747439821,0.781848404,,,
35.89,0.71316281,0.747567951,0.781973093,,,
35.9,0.713294308,0.747696002,0.782097697,,,
35.91,0.713425733,0.747823974,0.782222214,,,
35.92,0.713557085,0.747951866,0.782346646,,,
35.93,0.713688364,0.748079678,0.782470993,,,
35.94,0.71381957,0.748207412,0.782595254,,,
35.95,0.713950703,0.748335067,0.78271943,,,
35.96,0.714081764,0.748462642,0.78284352,,,
35.97,0.714212752,0.748590138,0.782967525,,,
35.98,0.714343666,0.748717556,0.783091445,,,
35.99,0.714474509,0.748844894,0.78321528,,,
36,0.714605278,0.748972154,0.783339029,,,
36.01,0.714735975,0.749099334,0.783462694,,,
36.02,0.714866599,0.749226436,0.783586273,,,
36.03,0.714997151,0.749353459,0.783709768,,,
36.04,0.71512763,0.749480404,0.783833178,,,
36.05,0.715258037,0.74960727,0.783956503,,,
36.06,0.715388371,0.749734057,0.784079743,,,
36.07,0.715518633,0.749860765,0.784202898,,,
36.08,0.715648822,0.749987396,0.784325969,,,
36.09,0.715778939,0.750113947,0.784448956,,,
36.1,0.715908984,0.750240421,0.784571857,,,
36.11,0.716038956,0.750366815,0.784694675,,,
36.12,0.716168856,0.750493132,0.784817408,,,
36.13,0.716298684,0.75061937,0.784940056,,,
36.14,0.71642844,0.750745531,0.785062621,,,
36.15,0.716558124,0.750871613,0.785185101,,,
36.16,0.716687736,0.750997616,0.785307497,,,
36.17,0.716817275,0.751123542,0.785429809,,,
36.18,0.716946743,0.75124939,0.785552037,,,
36.19,0.717076139,0.75137516,0.785674181,,,
36.2,0.717205463,0.751500852,0.785796241,,,
36.21,0.717334715,0.751626466,0.785918217,,,
36.22,0.717463895,0.751752002,0.786040109,,,
36.23,0.717593003,0.75187746,0.786161918,,,
36.24,0.717722039,0.752002841,0.786283643,,,
36.25,0.717851004,0.752128144,0.786405284,,,
36.26,0.717979897,0.75225337,0.786526842,,,
36.27,0.718108719,0.752378518,0.786648316,,,
36.28,0.718237469,0.752503588,0.786769707,,,
36.29,0.718366147,0.752628581,0.786891014,,,
36.3,0.718494754,0.752753496,0.787012239,,,
36.31,0.718623289,0.752878334,0.787133379,,,
36.32,0.718751753,0.753003095,0.787254437,,,
36.33,0.718880145,0.753127778,0.787375412,,,
36.34,0.719008466,0.753252385,0.787496303,,,
36.35,0.719136716,0.753376914,0.787617112,,,
36.36,0.719264894,0.753501366,0.787737837,,,
36.37,0.719393001,0.75362574,0.787858479,,,
36.38,0.719521037,0.753750038,0.787979039,,,
36.39,0.719649002,0.753874259,0.788099516,,,
36.4,0.719776895,0.753998403,0.78821991,,,
36.41,0.719904718,0.75412247,0.788340222,,,
36.42,0.720032469,0.75424646,0.788460451,,,
36.43,0.720160149,0.754370373,0.788580597,,,
36.44,0.720287759,0.75449421,0.788700661,,,
36.45,0.720415297,0.75461797,0.788820642,,,
36.46,0.720542765,0.754741653,0.788940541,,,
36.47,0.720670161,0.754865259,0.789060358,,,
36.48,0.720797487,0.754988789,0.789180092,,,
36.49,0.720924742,0.755112243,0.789299744,,,
36.5,0.721051926,0.75523562,0.789419314,,,
36.51,0.721179039,0.755358921,0.789538802,,,
36.52,0.721306082,0.755482145,0.789658208,,,
36.53,0.721433054,0.755605293,0.789777532,,,
36.54,0.721559956,0.755728365,0.789896774,,,
36.55,0.721686786,0.75585136,0.790015934,,,
36.56,0.721813547,0.75597428,0.790135013,,,
36.57,0.721940237,0.756097123,0.790254009,,,
36.58,0.722066856,0.75621989,0.790372924,,,
36.59,0.722193405,0.756342581,0.790491758,,,
36.6,0.722319884,0.756465196,0.790610509,,,
36.61,0.722446292,0.756587736,0.79072918,,,
36.62,0.72257263,0.756710199,0.790847768,,,
36.63,0.722698897,0.756832587,0.790966276,,,
36.64,0.722825095,0.756954898,0.791084702,,,
36.65,0.722951222,0.757077134,0.791203047,,,
36.66,0.723077279,0.757199295,0.79132131,,,
36.67,0.723203266,0.757321379,0.791439493,,,
36.68,0.723329183,0.757443389,0.791557594,,,
36.69,0.72345503,0.757565322,0.791675614,,,
36.7,0.723580807,0.75768718,0.791793554,,,
36.71,0.723706514,0.757808963,0.791911412,,,
36.72,0.723832151,0.75793067,0.79202919,,,
36.73,0.723957718,0.758052302,0.792146886,,,
36.74,0.724083215,0.758173859,0.792264502,,,
36.75,0.724208642,0.75829534,0.792382037,,,
36.76,0.724334,0.758416746,0.792499492,,,
36.77,0.724459288,0.758538077,0.792616866,,,
36.78,0.724584506,0.758659333,0.792734159,,,
36.79,0.724709655,0.758780514,0.792851373,,,
36.8,0.724834734,0.758901619,0.792968505,,,
36.81,0.724959743,0.75902265,0.793085557,,,
36.82,0.725084683,0.759143606,0.793202529,,,
36.83,0.725209553,0.759264487,0.793319421,,,
36.84,0.725334354,0.759385293,0.793436233,,,
36.85,0.725459085,0.759506025,0.793552964,,,
36.86,0.725583747,0.759626681,0.793669615,,,
36.87,0.72570834,0.759747263,0.793786187,,,
36.88,0.725832863,0.759867771,0.793902678,,,
36.89,0.725957317,0.759988204,0.79401909,,,
36.9,0.726081702,0.760108562,0.794135421,,,
36.91,0.726206018,0.760228846,0.794251673,,,
36.92,0.726330264,0.760349055,0.794367845,,,
36.93,0.726454442,0.76046919,0.794483938,,,
36.94,0.72657855,0.76058925,0.794599951,,,
36.95,0.726702589,0.760709237,0.794715884,,,
36.96,0.726826559,0.760829149,0.794831738,,,
36.97,0.72695046,0.760948986,0.794947512,,,
36.98,0.727074293,0.76106875,0.795063208,,,
36.99,0.727198056,0.76118844,0.795178823,,,
37,0.72732175,0.761308055,0.79529436,,,
37.01,0.727445376,0.761427597,0.795409817,,,
37.02,0.727568933,0.761547064,0.795525195,,,
37.03,0.727692421,0.761666458,0.795640494,,,
37.04,0.727815841,0.761785777,0.795755714,,,
37.05,0.727939191,0.761905023,0.795870855,,,
37.06,0.728062473,0.762024195,0.795985917,,,
37.07,0.728185687,0.762143294,0.7961009,,,
37.08,0.728308832,0.762262318,0.796215805,,,
37.09,0.728431908,0.762381269,0.79633063,,,
37.1,0.728554916,0.762500147,0.796445377,,,
37.11,0.728677856,0.762618951,0.796560045,,,
37.12,0.728800727,0.762737681,0.796674635,,,
37.13,0.72892353,0.762856338,0.796789146,,,
37.14,0.729046264,0.762974921,0.796903579,,,
37.15,0.72916893,0.763093432,0.797017933,,,
37.16,0.729291528,0.763211868,0.797132209,,,
37.17,0.729414058,0.763330232,0.797246407,,,
37.18,0.729536519,0.763448522,0.797360526,,,
37.19,0.729658912,0.76356674,0.797474567,,,
37.2,0.729781237,0.763684884,0.79758853,,,
37.21,0.729903495,0.763802955,0.797702415,,,
37.22,0.730025684,0.763920953,0.797816222,,,
37.23,0.730147805,0.764038878,0.797929951,,,
37.24,0.730269858,0.76415673,0.798043602,,,
37.25,0.730391843,0.764274509,0.798157175,,,
37.26,0.73051376,0.764392216,0.798270671,,,
37.27,0.73063561,0.764509849,0.798384088,,,
37.28,0.730757392,0.76462741,0.798497428,,,
37.29,0.730879105,0.764744898,0.798610691,,,
37.3,0.731000752,0.764862313,0.798723875,,,
37.31,0.73112233,0.764979656,0.798836983,,,
37.32,0.731243841,0.765096927,0.798950012,,,
37.33,0.731365284,0.765214124,0.799062965,,,
37.34,0.73148666,0.76533125,0.79917584,,,
37.35,0.731607968,0.765448303,0.799288638,,,
37.36,0.731729209,0.765565283,0.799401358,,,
37.37,0.731850382,0.765682191,0.799514001,,,
37.38,0.731971487,0.765799027,0.799626567,,,
37.39,0.732092526,0.765915791,0.799739057,,,
37.4,0.732213497,0.766032483,0.799851469,,,
37.41,0.7323344,0.766149102,0.799963804,,,
37.42,0.732455236,0.766265649,0.800076062,,,
37.43,0.732576006,0.766382125,0.800188243,,,
37.44,0.732696707,0.766498528,0.800300348,,,
37.45,0.732817342,0.766614859,0.800412376,,,
37.46,0.73293791,0.766731118,0.800524327,,,
37.47,0.73305841,0.766847306,0.800636202,,,
37.48,0.733178844,0.766963422,0.800748,,,
37.49,0.73329921,0.767079466,0.800859721,,,
37.5,0.73341951,0.767195438,0.800971366,,,
37.51,0.733539742,0.767311338,0.801082935,,,
37.52,0.733659908,0.767427167,0.801194427,,,
37.53,0.733780006,0.767542925,0.801305843,,,
37.54,0.733900038,0.76765861,0.801417182,,,
37.55,0.734020003,0.767774225,0.801528446,,,
37.56,0.734139902,0.767889767,0.801639633,,,
37.57,0.734259733,0.768005239,0.801750745,,,
37.58,0.734379498,0.768120639,0.80186178,,,
37.59,0.734499196,0.768235968,0.801972739,,,
37.6,0.734618828,0.768351225,0.802083622,,,
37.61,0.734738393,0.768466412,0.80219443,,,
37.62,0.734857892,0.768581527,0.802305162,,,
37.63,0.734977324,0.768696571,0.802415818,,,
37.64,0.73509669,0.768811544,0.802526398,,,
37.65,0.735215989,0.768926446,0.802636903,,,
37.66,0.735335221,0.769041277,0.802747332,,,
37.67,0.735454388,0.769156037,0.802857685,,,
37.68,0.735573488,0.769270726,0.802967963,,,
37.69,0.735692522,0.769385344,0.803078166,,,
37.7,0.73581149,0.769499892,0.803188293,,,
37.71,0.735930391,0.769614368,0.803298345,,,
37.72,0.736049226,0.769728774,0.803408322,,,
37.73,0.736167995,0.76984311,0.803518224,,,
37.74,0.736286698,0.769957374,0.80362805,,,
37.75,0.736405335,0.770071568,0.803737801,,,
37.76,0.736523906,0.770185692,0.803847478,,,
37.77,0.736642411,0.770299745,0.803957079,,,
37.78,0.736760851,0.770413728,0.804066605,,,
37.79,0.736879224,0.77052764,0.804176057,,,
37.8,0.736997531,0.770641482,0.804285434,,,
37.81,0.737115772,0.770755254,0.804394736,,,
37.82,0.737233948,0.770868955,0.804503963,,,
37.83,0.737352058,0.770982587,0.804613115,,,
37.84,0.737470102,0.771096148,0.804722193,,,
37.85,0.737588081,0.771209639,0.804831197,,,
37.86,0.737705994,0.77132306,0.804940126,,,
37.87,0.737823841,0.771436411,0.80504898,,,
37.88,0.737941623,0.771549691,0.80515776,,,
37.89,0.738059339,0.771662902,0.805266466,,,
37.9,0.73817699,0.771776044,0.805375098,,,
37.91,0.738294575,0.771889115,0.805483655,,,
37.92,0.738412095,0.772002116,0.805592138,,,
37.93,0.738529549,0.772115048,0.805700547,,,
37.94,0.738646938,0.77222791,0.805808882,,,
37.95,0.738764262,0.772340702,0.805917143,,,
37.96,0.73888152,0.772453425,0.80602533,,,
37.97,0.738998713,0.772566078,0.806133443,,,
37.98,0.739115841,0.772678662,0.806241482,,,
37.99,0.739232904,0.772791176,0.806349447,,,
38,0.739349902,0.772903621,0.806457339,,,
38.01,0.739466835,0.773015996,0.806565157,,,
38.02,0.739583702,0.773128302,0.806672902,,,
38.03,0.739700505,0.773240539,0.806780572,,,
38.04,0.739817242,0.773352706,0.80688817,,,
38.05,0.739933915,0.773464804,0.806995694,,,
38.06,0.740050523,0.773576833,0.807103144,,,
38.07,0.740167066,0.773688793,0.807210521,,,
38.08,0.740283544,0.773800684,0.807317825,,,
38.09,0.740399957,0.773912506,0.807425055,,,
38.1,0.740516305,0.774024259,0.807532212,,,
38.11,0.740632589,0.774135943,0.807639297,,,
38.12,0.740748808,0.774247558,0.807746308,,,
38.13,0.740864963,0.774359104,0.807853246,,,
38.14,0.740981052,0.774470582,0.807960111,,,
38.15,0.741097078,0.77458199,0.808066903,,,
38.16,0.741213038,0.77469333,0.808173622,,,
38.17,0.741328934,0.774804601,0.808280268,,,
38.18,0.741444766,0.774915804,0.808386842,,,
38.19,0.741560533,0.775026938,0.808493343,,,
38.2,0.741676236,0.775138004,0.808599771,,,
38.21,0.741791875,0.775249001,0.808706126,,,
38.22,0.741907449,0.775359929,0.808812409,,,
38.23,0.742022959,0.775470789,0.80891862,,,
38.24,0.742138405,0.775581581,0.809024758,,,
38.25,0.742253786,0.775692305,0.809130824,,,
38.26,0.742369103,0.77580296,0.809236817,,,
38.27,0.742484356,0.775913547,0.809342738,,,
38.28,0.742599545,0.776024066,0.809448587,,,
38.29,0.74271467,0.776134517,0.809554363,,,
38.3,0.742829731,0.7762449,0.809660068,,,
38.31,0.742944728,0.776355214,0.8097657,,,
38.32,0.743059661,0.776465461,0.80987126,,,
38.33,0.74317453,0.776575639,0.809976749,,,
38.34,0.743289336,0.77668575,0.810082165,,,
38.35,0.743404077,0.776795793,0.810187509,,,
38.36,0.743518754,0.776905768,0.810292782,,,
38.37,0.743633368,0.777015676,0.810397983,,,
38.38,0.743747918,0.777125515,0.810503112,,,
38.39,0.743862404,0.777235287,0.81060817,,,
38.4,0.743976827,0.777344991,0.810713156,,,
38.41,0.744091186,0.777454628,0.81081807,,,
38.42,0.744205481,0.777564197,0.810922913,,,
38.43,0.744319713,0.777673699,0.811027684,,,
38.44,0.744433882,0.777783133,0.811132384,,,
38.45,0.744547986,0.7778925,0.811237013,,,
38.46,0.744662028,0.778001799,0.81134157,,,
38.47,0.744776006,0.778111031,0.811446056,,,
38.48,0.74488992,0.778220196,0.811550471,,,
38.49,0.745003772,0.778329293,0.811654815,,,
38.5,0.74511756,0.778438323,0.811759087,,,
38.51,0.745231284,0.778547287,0.811863289,,,
38.52,0.745344946,0.778656183,0.811967419,,,
38.53,0.745458544,0.778765012,0.812071479,,,
38.54,0.745572079,0.778873773,0.812175468,,,
38.55,0.745685551,0.778982468,0.812279386,,,
38.56,0.74579896,0.779091096,0.812383233,,,
38.57,0.745912306,0.779199658,0.812487009,,,
38.58,0.746025589,0.779308152,0.812590715,,,
38.59,0.746138809,0.779416579,0.81269435,,,
38.6,0.746251965,0.77952494,0.812797915,,,
38.61,0.746365059,0.779633234,0.812901409,,,
38.62,0.746478091,0.779741461,0.813004832,,,
38.63,0.746591059,0.779849622,0.813108185,,,
38.64,0.746703964,0.779957716,0.813211468,,,
38.65,0.746816807,0.780065744,0.813314681,,,
38.66,0.746929587,0.780173705,0.813417823,,,
38.67,0.747042304,0.7802816,0.813520895,,,
38.68,0.747154959,0.780389428,0.813623897,,,
38.69,0.747267551,0.78049719,0.813726828,,,
38.7,0.747380081,0.780604885,0.81382969,,,
38.71,0.747492547,0.780712515,0.813932482,,,
38.72,0.747604952,0.780820078,0.814035203,,,
38.73,0.747717294,0.780927574,0.814137855,,,
38.74,0.747829573,0.781035005,0.814240437,,,
38.75,0.74794179,0.78114237,0.814342949,,,
38.76,0.748053945,0.781249668,0.814445392,,,
38.77,0.748166037,0.781356901,0.814547764,,,
38.78,0.748278067,0.781464067,0.814650067,,,
38.79,0.748390035,0.781571168,0.814752301,,,
38.8,0.748501941,0.781678203,0.814854465,,,
38.81,0.748613784,0.781785172,0.814956559,,,
38.82,0.748725565,0.781892075,0.815058584,,,
38.83,0.748837285,0.781998912,0.81516054,,,
38.84,0.748948942,0.782105684,0.815262426,,,
38.85,0.749060537,0.78221239,0.815364243,,,
38.86,0.74917207,0.78231903,0.81546599,,,
38.87,0.749283541,0.782425605,0.815567669,,,
38.88,0.74939495,0.782532114,0.815669278,,,
38.89,0.749506297,0.782638558,0.815770819,,,
38.9,0.749617582,0.782744936,0.81587229,,,
38.91,0.749728806,0.782851249,0.815973692,,,
38.92,0.749839967,0.782957496,0.816075026,,,
38.93,0.749951067,0.783063679,0.81617629,,,
38.94,0.750062105,0.783169795,0.816277486,,,
38.95,0.750173082,0.783275847,0.816378612,,,
38.96,0.750283997,0.783381834,0.816479671,,,
38.97,0.75039485,0.783487755,0.81658066,,,
38.98,0.750505642,0.783593611,0.816681581,,,
38.99,0.750616372,0.783699402,0.816782433,,,
39,0.75072704,0.783805128,0.816883217,,,
39.01,0.750837647,0.78391079,0.816983932,,,
39.02,0.750948193,0.784016386,0.817084579,,,
39.03,0.751058677,0.784121917,0.817185157,,,
39.04,0.7511691,0.784227384,0.817285667,,,
39.05,0.751279462,0.784332785,0.817386109,,,
39.06,0.751389762,0.784438122,0.817486482,,,
39.07,0.751500001,0.784543394,0.817586788,,,
39.08,0.751610179,0.784648602,0.817687025,,,
39.09,0.751720295,0.784753745,0.817787194,,,
39.1,0.751830351,0.784858823,0.817887295,,,
39.11,0.751940345,0.784963837,0.817987329,,,
39.12,0.752050278,0.785068786,0.818087294,,,
39.13,0.75216015,0.785173671,0.818187191,,,
39.14,0.752269961,0.785278491,0.818287021,,,
39.15,0.752379711,0.785383247,0.818386783,,,
39.16,0.752489401,0.785487939,0.818486477,,,
39.17,0.752599029,0.785592566,0.818586103,,,
39.18,0.752708596,0.785697129,0.818685662,,,
39.19,0.752818103,0.785801628,0.818785153,,,
39.2,0.752927549,0.785906063,0.818884577,,,
39.21,0.753036934,0.786010433,0.818983933,,,
39.22,0.753146258,0.78611474,0.819083221,,,
39.23,0.753255521,0.786218982,0.819182443,,,
39.24,0.753364724,0.786323161,0.819281597,,,
39.25,0.753473867,0.786427275,0.819380684,,,
39.26,0.753582948,0.786531326,0.819479703,,,
39.27,0.753691969,0.786635312,0.819578655,,,
39.28,0.75380093,0.786739235,0.819677541,,,
39.29,0.75390983,0.786843094,0.819776359,,,
39.3,0.75401867,0.78694689,0.81987511,,,
39.31,0.754127449,0.787050621,0.819973794,,,
39.32,0.754236168,0.787154289,0.820072411,,,
39.33,0.754344826,0.787257894,0.820170962,,,
39.34,0.754453424,0.787361435,0.820269445,,,
39.35,0.754561962,0.787464912,0.820367862,,,
39.36,0.75467044,0.787568326,0.820466212,,,
39.37,0.754778857,0.787671676,0.820564495,,,
39.38,0.754887215,0.787774963,0.820662712,,,
39.39,0.754995512,0.787878187,0.820760862,,,
39.4,0.755103749,0.787981347,0.820858945,,,
39.41,0.755211926,0.788084444,0.820956962,,,
39.42,0.755320043,0.788187478,0.821054913,,,
39.43,0.7554281,0.788290448,0.821152797,,,
39.44,0.755536097,0.788393356,0.821250615,,,
39.45,0.755644034,0.7884962,0.821348366,,,
39.46,0.755751911,0.788598981,0.821446052,,,
39.47,0.755859728,0.788701699,0.821543671,,,
39.48,0.755967486,0.788804355,0.821641224,,,
39.49,0.756075183,0.788906947,0.821738711,,,
39.5,0.756182821,0.789009476,0.821836132,,,
39.51,0.756290399,0.789111943,0.821933486,,,
39.52,0.756397918,0.789214347,0.822030775,,,
39.53,0.756505377,0.789316688,0.822127998,,,
39.54,0.756612776,0.789418966,0.822225156,,,
39.55,0.756720116,0.789521181,0.822322247,,,
39.56,0.756827396,0.789623334,0.822419272,,,
39.57,0.756934616,0.789725424,0.822516232,,,
39.58,0.757041777,0.789827452,0.822613127,,,
39.59,0.757148879,0.789929417,0.822709955,,,
39.6,0.757255921,0.79003132,0.822806718,,,
39.61,0.757362904,0.79013316,0.822903416,,,
39.62,0.757469828,0.790234938,0.823000048,,,
39.63,0.757576692,0.790336653,0.823096614,,,
39.64,0.757683497,0.790438306,0.823193116,,,
39.65,0.757790243,0.790539897,0.823289552,,,
39.66,0.757896929,0.790641426,0.823385922,,,
39.67,0.758003557,0.790742892,0.823482228,,,
39.68,0.758110125,0.790844297,0.823578468,,,
39.69,0.758216634,0.790945639,0.823674643,,,
39.7,0.758323084,0.791046919,0.823770754,,,
39.71,0.758429475,0.791148137,0.823866799,,,
39.72,0.758535808,0.791249293,0.823962779,,,
39.73,0.758642081,0.791350387,0.824058694,,,
39.74,0.758748295,0.79145142,0.824154544,,,
39.75,0.75885445,0.79155239,0.82425033,,,
39.76,0.758960547,0.791653298,0.82434605,,,
39.77,0.759066584,0.791754145,0.824441706,,,
39.78,0.759172563,0.79185493,0.824537297,,,
39.79,0.759278483,0.791955654,0.824632824,,,
39.8,0.759384345,0.792056315,0.824728286,,,
39.81,0.759490147,0.792156915,0.824823683,,,
39.82,0.759595891,0.792257454,0.824919016,,,
39.83,0.759701577,0.792357931,0.825014285,,,
39.84,0.759807204,0.792458346,0.825109489,,,
39.85,0.759912772,0.7925587,0.825204629,,,
39.86,0.760018282,0.792658993,0.825299704,,,
39.87,0.760123733,0.792759224,0.825394715,,,
39.88,0.760229126,0.792859394,0.825489662,,,
39.89,0.760334461,0.792959503,0.825584545,,,
39.9,0.760439737,0.79305955,0.825679363,,,
39.91,0.760544954,0.793159536,0.825774118,,,
39.92,0.760650114,0.793259461,0.825868809,,,
39.93,0.760755215,0.793359325,0.825963435,,,
39.94,0.760860258,0.793459128,0.826057998,,,
39.95,0.760965243,0.79355887,0.826152497,,,
39.96,0.761070169,0.79365855,0.826246931,,,
