Fatalities,,,,parameters of the mean loss curve,,
Run-up [m],mean-1sigma loss curve,mean loss curve,mean+1sigma loss curve,median,logarithmic standard deviation,epistemic uncertainty
25.77,0.466351959,0.488699064,0.511046169,,,
25.78,0.46653266,0.488889592,0.511246524,,,
25.79,0.466713297,0.489080048,0.511446799,,,
25.8,0.466893871,0.489270433,0.511646994,,,
25.81,0.467074382,0.489460745,0.511847109,,,
25.82,0.467254828,0.489650986,0.512047144,,,
25.83,0.467435212,0.489841155,0.512247099,,,
25.84,0.467615532,0.490031252,0.512446973,,,
25.85,0.467795788,0.490221278,0.512646767,,,
25.86,0.467975981,0.490411231,0.512846481,,,
25.87,0.468156111,0.490601113,0.513046115,,,
25.88,0.468336177,0.490790923,0.513245669,,,
25.89,0.46851618,0.490980661,0.513445143,,,
25.9,0.468696119,0.491170328,0.513644537,,,
25.91,0.468875995,0.491359923,0.513843851,,,
25.92,0.469055808,0.491549446,0.514043085,,,
25.93,0.469235557,0.491738898,0.514242238,,,
25.94,0.469415243,0.491928277,0.514441312,,,
25.95,0.469594865,0.492117585,0.514640306,,,
25.96,0.469774425,0.492306822,0.514839219,,,
25.97,0.46995392,0.492495987,0.515038053,,,
25.98,0.470133353,0.49268508,0.515236807,,,
25.99,0.470312722,0.492874101,0.515435481,,,
26,0.470492028,0.493063051,0.515634074,,,
26.01,0.470671271,0.49325193,0.515832588,,,
26.02,0.47085045,0.493440736,0.516031022,,,
26.03,0.471029567,0.493629471,0.516229376,,,
26.04,0.471208619,0.493818135,0.516427651,,,
26.05,0.471387609,0.494006727,0.516625845,,,
26.06,0.471566535,0.494195248,0.51682396,,,
26.07,0.471745399,0.494383697,0.517021994,,,
26.08,0.471924199,0.494572074,0.517219949,,,
26.09,0.472102935,0.49476038,0.517417824,,,
26.1,0.472281609,0.494948614,0.51761562,,,
26.11,0.47246022,0.495136777,0.517813335,,,
26.12,0.472638767,0.495324869,0.518010971,,,
26.13,0.472817251,0.495512889,0.518208527,,,
26.14,0.472995672,0.495700837,0.518406003,,,
26.15,0.47317403,0.495888715,0.518603399,,,
26.16,0.473352324,0.49607652,0.518800716,,,
26.17,0.473530556,0.496264255,0.518997953,,,
26.18,0.473708724,0.496451918,0.519195111,,,
26.19,0.47388683,0.496639509,0.519392188,,,
26.2,0.474064872,0.496827029,0.519589187,,,
26.21,0.474242851,0.497014478,0.519786105,,,
26.22,0.474420767,0.497201856,0.519982944,,,
26.23,0.474598621,0.497389162,0.520179703,,,
26.24,0.474776411,0.497576397,0.520376383,,,
26.25,0.474954138,0.49776356,0.520572983,,,
26.26,0.475131802,0.497950652,0.520769503,,,
26.27,0.475309403,0.498137673,0.520965944,,,
26.28,0.475486941,0.498324623,0.521162305,,,
26.29,0.475664416,0.498511501,0.521358587,,,
26.3,0.475841828,0.498698309,0.521554789,,,
26.31,0.476019177,0.498885045,0.521750912,,,
26.32,0.476196463,0.499071709,0.521946956,,,
26.33,0.476373686,0.499258303,0.522142919,,,
26.34,0.476550847,0.499444825,0.522338804,,,
26.35,0.476727944,0.499631277,0.522534609,,,
26.36,0.476904979,0.499817657,0.522730334,,,
26.37,0.47708195,0.500003965,0.522925981,,,
26.38,0.477258859,0.500190203,0.523121547,,,
26.39,0.477435705,0.50037637,0.523317035,,,
26.4,0.477612488,0.500562465,0.523512443,,,
26.41,0.477789208,0.50074849,0.523707772,,,
26.42,0.477965865,0.500934443,0.523903021,,,
26.43,0.47814246,0.501120325,0.524098191,,,
26.44,0.478318991,0.501306137,0.524293282,,,
26.45,0.47849546,0.501491877,0.524488293,,,
26.46,0.478671866,0.501677546,0.524683225,,,
26.47,0.47884821,0.501863144,0.524878078,,,
26.48,0.47902449,0.502048671,0.525072852,,,
26.49,0.479200708,0.502234127,0.525267546,,,
26.5,0.479376863,0.502419512,0.525462162,,,
26.51,0.479552955,0.502604826,0.525656698,,,
26.52,0.479728985,0.50279007,0.525851155,,,
26.53,0.479904952,0.502975242,0.526045532,,,
26.54,0.480080856,0.503160343,0.526239831,,,
26.55,0.480256697,0.503345374,0.526434051,,,
26.56,0.480432476,0.503530333,0.526628191,,,
26.57,0.480608192,0.503715222,0.526822252,,,
26.58,0.480783846,0.50390004,0.527016234,,,
26.59,0.480959437,0.504084787,0.527210137,,,
26.6,0.481134965,0.504269463,0.527403962,,,
26.61,0.48131043,0.504454068,0.527597707,,,
26.62,0.481485833,0.504638603,0.527791373,,,
26.63,0.481661174,0.504823067,0.52798496,,,
26.64,0.481836452,0.50500746,0.528178468,,,
26.65,0.482011667,0.505191782,0.528371897,,,
26.66,0.48218682,0.505376033,0.528565247,,,
26.67,0.48236191,0.505560214,0.528758518,,,
26.68,0.482536937,0.505744324,0.52895171,,,
26.69,0.482711903,0.505928363,0.529144824,,,
26.7,0.482886805,0.506112332,0.529337858,,,
26.71,0.483061645,0.506296229,0.529530814,,,
26.72,0.483236423,0.506480057,0.52972369,,,
26.73,0.483411138,0.506663813,0.529916488,,,
26.74,0.483585791,0.506847499,0.530109207,,,
26.75,0.483760381,0.507031114,0.530301848,,,
26.76,0.483934909,0.507214659,0.530494409,,,
26.77,0.484109374,0.507398133,0.530686892,,,
26.78,0.484283777,0.507581537,0.530879296,,,
26.79,0.484458118,0.507764869,0.531071621,,,
26.8,0.484632396,0.507948132,0.531263867,,,
26.81,0.484806612,0.508131324,0.531456035,,,
26.82,0.484980766,0.508314445,0.531648124,,,
26.83,0.485154857,0.508497496,0.531840134,,,
26.84,0.485328886,0.508680476,0.532032066,,,
26.85,0.485502852,0.508863386,0.532223919,,,
26.86,0.485676756,0.509046225,0.532415694,,,
26.87,0.485850598,0.509228994,0.53260739,,,
26.88,0.486024378,0.509411692,0.532799007,,,
26.89,0.486198095,0.50959432,0.532990546,,,
26.9,0.48637175,0.509776878,0.533182006,,,
26.91,0.486545343,0.509959365,0.533373387,,,
26.92,0.486718874,0.510141782,0.53356469,,,
26.93,0.486892342,0.510324129,0.533755915,,,
26.94,0.487065748,0.510506405,0.533947061,,,
26.95,0.487239092,0.51068861,0.534138129,,,
26.96,0.487412374,0.510870746,0.534329118,,,
26.97,0.487585594,0.511052811,0.534520029,,,
26.98,0.487758751,0.511234806,0.534710861,,,
26.99,0.487931846,0.511416731,0.534901615,,,
27,0.48810488,0.511598585,0.53509229,,,
27.01,0.488277851,0.511780369,0.535282887,,,
27.02,0.48845076,0.511962083,0.535473406,,,
27.03,0.488623606,0.512143727,0.535663847,,,
27.04,0.488796391,0.5123253,0.535854209,,,
27.05,0.488969114,0.512506803,0.536044493,,,
27.06,0.489141775,0.512688236,0.536234698,,,
27.07,0.489314373,0.512869599,0.536424826,,,
27.08,0.48948691,0.513050892,0.536614875,,,
27.09,0.489659384,0.513232115,0.536804846,,,
27.1,0.489831797,0.513413268,0.536994738,,,
27.11,0.490004148,0.51359435,0.537184553,,,
27.12,0.490176436,0.513775362,0.537374289,,,
27.13,0.490348663,0.513956305,0.537563947,,,
27.14,0.490520827,0.514137177,0.537753527,,,
27.15,0.49069293,0.514317979,0.537943029,,,
27.16,0.490864971,0.514498712,0.538132452,,,
27.17,0.49103695,0.514679374,0.538321798,,,
27.18,0.491208867,0.514859966,0.538511066,,,
27.19,0.491380722,0.515040489,0.538700255,,,
27.2,0.491552515,0.515220941,0.538889367,,,
27.21,0.491724247,0.515401323,0.5390784,,,
27.22,0.491895916,0.515581636,0.539267356,,,
27.23,0.492067524,0.515761879,0.539456233,,,
27.24,0.49223907,0.515942051,0.539645033,,,
27.25,0.492410554,0.516122154,0.539833754,,,
27.26,0.492581976,0.516302187,0.540022398,,,
27.27,0.492753337,0.51648215,0.540210964,,,
27.28,0.492924635,0.516662043,0.540399452,,,
27.29,0.493095872,0.516841867,0.540587862,,,
27.3,0.493267048,0.517021621,0.540776194,,,
27.31,0.493438161,0.517201305,0.540964448,,,
27.32,0.493609213,0.517380919,0.541152625,,,
27.33,0.493780203,0.517560463,0.541340723,,,
27.34,0.493951131,0.517739938,0.541528744,,,
27.35,0.494121998,0.517919343,0.541716687,,,
27.36,0.494292803,0.518098678,0.541904553,,,
27.37,0.494463547,0.518277944,0.542092341,,,
27.38,0.494634228,0.51845714,0.542280051,,,
27.39,0.494804849,0.518636266,0.542467683,,,
27.4,0.494975407,0.518815322,0.542655238,,,
27.41,0.495145904,0.518994309,0.542842715,,,
27.42,0.49531634,0.519173227,0.543030114,,,
27.43,0.495486714,0.519352075,0.543217436,,,
27.44,0.495657026,0.519530853,0.54340468,,,
27.45,0.495827277,0.519709562,0.543591846,,,
27.46,0.495997466,0.519888201,0.543778936,,,
27.47,0.496167594,0.52006677,0.543965947,,,
27.48,0.49633766,0.52024527,0.544152881,,,
27.49,0.496507665,0.520423701,0.544339737,,,
27.5,0.496677608,0.520602062,0.544526516,,,
27.51,0.49684749,0.520780354,0.544713218,,,
27.52,0.49701731,0.520958576,0.544899842,,,
27.53,0.497187069,0.521136729,0.545086389,,,
27.54,0.497356766,0.521314812,0.545272858,,,
27.55,0.497526403,0.521492826,0.54545925,,,
27.56,0.497695977,0.521670771,0.545645564,,,
27.57,0.497865491,0.521848646,0.545831802,,,
27.58,0.498034943,0.522026452,0.546017961,,,
27.59,0.498204333,0.522204189,0.546204044,,,
27.6,0.498373663,0.522381856,0.546390049,,,
27.61,0.498542931,0.522559454,0.546575977,,,
27.62,0.498712138,0.522736983,0.546761828,,,
27.63,0.498881283,0.522914442,0.546947601,,,
27.64,0.499050367,0.523091832,0.547133297,,,
27.65,0.49921939,0.523269153,0.547318917,,,
27.66,0.499388352,0.523446405,0.547504458,,,
27.67,0.499557252,0.523623588,0.547689923,,,
27.68,0.499726091,0.523800701,0.547875311,,,
27.69,0.499894869,0.523977745,0.548060621,,,
27.7,0.500063586,0.52415472,0.548245855,,,
27.71,0.500232242,0.524331626,0.548431011,,,
27.72,0.500400836,0.524508463,0.54861609,,,
27.73,0.50056937,0.524685231,0.548801092,,,
27.74,0.500737842,0.52486193,0.548986017,,,
27.75,0.500906253,0.525038559,0.549170866,,,
27.76,0.501074603,0.52521512,0.549355637,,,
27.77,0.501242892,0.525391611,0.549540331,,,
27.78,0.50141112,0.525568034,0.549724948,,,
27.79,0.501579287,0.525744388,0.549909489,,,
27.8,0.501747392,0.525920672,0.550093952,,,
27.81,0.501915437,0.526096888,0.550278339,,,
27.82,0.502083421,0.526273034,0.550462648,,,
27.83,0.502251343,0.526449112,0.550646881,,,
27.84,0.502419205,0.526625121,0.550831037,,,
27.85,0.502587006,0.526801061,0.551015116,,,
27.86,0.502754745,0.526976932,0.551199119,,,
27.87,0.502922424,0.527152734,0.551383044,,,
27.88,0.503090042,0.527328468,0.551566893,,,
27.89,0.503257599,0.527504132,0.551750666,,,
27.9,0.503425095,0.527679728,0.551934361,,,
27.91,0.50359253,0.527855255,0.55211798,,,
27.92,0.503759904,0.528030713,0.552301522,,,
27.93,0.503927218,0.528206103,0.552484987,,,
27.94,0.50409447,0.528381423,0.552668376,,,
27.95,0.504261662,0.528556675,0.552851689,,,
27.96,0.504428793,0.528731858,0.553034924,,,
27.97,0.504595863,0.528906973,0.553218083,,,
27.98,0.504762872,0.529082019,0.553401166,,,
27.99,0.504929821,0.529256996,0.553584172,,,
28,0.505096708,0.529431905,0.553767101,,,
28.01,0.505263536,0.529606745,0.553949954,,,
28.02,0.505430302,0.529781516,0.554132731,,,
28.03,0.505597007,0.529956219,0.554315431,,,
28.04,0.505763652,0.530130854,0.554498055,,,
28.05,0.505930237,0.530305419,0.554680602,,,
28.06,0.50609676,0.530479917,0.554863073,,,
28.07,0.506263223,0.530654345,0.555045468,,,
28.08,0.506429625,0.530828705,0.555227786,,,
28.09,0.506595967,0.531002997,0.555410028,,,
28.1,0.506762248,0.53117722,0.555592193,,,
28.11,0.506928468,0.531351375,0.555774282,,,
28.12,0.507094628,0.531525462,0.555956295,,,
28.13,0.507260727,0.53169948,0.556138232,,,
28.14,0.507426766,0.531873429,0.556320093,,,
28.15,0.507592744,0.532047311,0.556501877,,,
28.16,0.507758662,0.532221123,0.556683585,,,
28.17,0.507924519,0.532394868,0.556865217,,,
28.18,0.508090315,0.532568544,0.557046773,,,
28.19,0.508256052,0.532742152,0.557228253,,,
28.2,0.508421727,0.532915692,0.557409657,,,
28.21,0.508587343,0.533089163,0.557590984,,,
28.22,0.508752897,0.533262566,0.557772236,,,
28.23,0.508918392,0.533435901,0.557953411,,,
28.24,0.509083826,0.533609168,0.558134511,,,
28.25,0.509249199,0.533782367,0.558315534,,,
28.26,0.509414513,0.533955497,0.558496481,,,
28.27,0.509579765,0.534128559,0.558677353,,,
28.28,0.509744958,0.534301553,0.558858149,,,
28.29,0.50991009,0.534474479,0.559038868,,,
28.3,0.510075162,0.534647337,0.559219512,,,
28.31,0.510240174,0.534820127,0.55940008,,,
28.32,0.510405125,0.534992849,0.559580572,,,
28.33,0.510570016,0.535165502,0.559760988,,,
28.34,0.510734847,0.535338088,0.559941329,,,
28.35,0.510899617,0.535510605,0.560121593,,,
28.36,0.511064328,0.535683055,0.560301782,,,
28.37,0.511228978,0.535855437,0.560481895,,,
28.38,0.511393568,0.53602775,0.560661933,,,
28.39,0.511558097,0.536199996,0.560841894,,,
28.4,0.511722567,0.536372174,0.56102178,,,
28.41,0.511886976,0.536544284,0.561201591,,,
28.42,0.512051326,0.536716326,0.561381326,,,
28.43,0.512215615,0.5368883,0.561560985,,,
28.44,0.512379844,0.537060206,0.561740568,,,
28.45,0.512544013,0.537232045,0.561920076,,,
28.46,0.512708122,0.537403815,0.562099508,,,
28.47,0.512872171,0.537575518,0.562278865,,,
28.48,0.51303616,0.537747153,0.562458147,,,
28.49,0.513200088,0.53791872,0.562637352,,,
28.5,0.513363957,0.53809022,0.562816483,,,
28.51,0.513527766,0.538261652,0.562995538,,,
28.52,0.513691515,0.538433016,0.563174517,,,
28.53,0.513855204,0.538604312,0.563353421,,,
28.54,0.514018833,0.538775541,0.56353225,,,
28.55,0.514182402,0.538946702,0.563711003,,,
28.56,0.514345911,0.539117796,0.563889681,,,
28.57,0.51450936,0.539288822,0.564068284,,,
28.58,0.514672749,0.53945978,0.564246811,,,
28.59,0.514836079,0.539630671,0.564425263,,,
28.6,0.514999348,0.539801494,0.56460364,,,
28.61,0.515162558,0.53997225,0.564781942,,,
28.62,0.515325708,0.540142938,0.564960168,,,
28.63,0.515488798,0.540313558,0.565138319,,,
28.64,0.515651828,0.540484112,0.565316395,,,
28.65,0.515814799,0.540654597,0.565494396,,,
28.66,0.515977709,0.540825015,0.565672322,,,
28.67,0.51614056,0.540995366,0.565850172,,,
28.68,0.516303352,0.54116565,0.566027948,,,
28.69,0.516466083,0.541335866,0.566205648,,,
28.7,0.516628755,0.541506014,0.566383274,,,
28.71,0.516791367,0.541676096,0.566560824,,,
28.72,0.51695392,0.54184611,0.566738299,,,
28.73,0.517116412,0.542016056,0.5669157,,,
28.74,0.517278846,0.542185935,0.567093025,,,
28.75,0.517441219,0.542355748,0.567270276,,,
28.76,0.517603533,0.542525492,0.567447451,,,
28.77,0.517765788,0.54269517,0.567624552,,,
28.78,0.517927982,0.54286478,0.567801578,,,
28.79,0.518090118,0.543034323,0.567978529,,,
28.8,0.518252193,0.543203799,0.568155405,,,
28.81,0.51841421,0.543373208,0.568332207,,,
28.82,0.518576166,0.54354255,0.568508933,,,
28.83,0.518738063,0.543711824,0.568685585,,,
28.84,0.518899901,0.543881032,0.568862162,,,
28.85,0.519061679,0.544050172,0.569038664,,,
28.86,0.519223398,0.544219245,0.569215092,,,
28.87,0.519385058,0.544388251,0.569391445,,,
28.88,0.519546657,0.544557191,0.569567724,,,
28.89,0.519708198,0.544726063,0.569743927,,,
28.9,0.519869679,0.544894868,0.569920056,,,
28.91,0.520031101,0.545063606,0.570096111,,,
28.92,0.520192463,0.545232277,0.570272091,,,
28.93,0.520353766,0.545400881,0.570447996,,,
28.94,0.52051501,0.545569419,0.570623827,,,
28.95,0.520676195,0.545737889,0.570799584,,,
28.96,0.52083732,0.545906293,0.570975266,,,
28.97,0.520998386,0.546074629,0.571150873,,,
28.98,0.521159392,0.546242899,0.571326406,,,
28.99,0.52132034,0.546411102,0.571501865,,,
29,0.521481228,0.546579239,0.571677249,,,
29.01,0.521642057,0.546747308,0.571852559,,,
29.02,0.521802827,0.546915311,0.572027795,,,
29.03,0.521963537,0.547083247,0.572202956,,,
29.04,0.522124189,0.547251116,0.572378043,,,
29.05,0.522284781,0.547418918,0.572553056,,,
29.06,0.522445314,0.547586654,0.572727994,,,
29.07,0.522605788,0.547754323,0.572902858,,,
29.08,0.522766203,0.547921926,0.573077648,,,
29.09,0.522926559,0.548089462,0.573252364,,,
29.1,0.523086856,0.548256931,0.573427006,,,
29.11,0.523247093,0.548424333,0.573601573,,,
29.12,0.523407272,0.548591669,0.573776067,,,
29.13,0.523567392,0.548758939,0.573950486,,,
29.14,0.523727452,0.548926142,0.574124831,,,
29.15,0.523887454,0.549093278,0.574299103,,,
29.16,0.524047397,0.549260348,0.5744733,,,
29.17,0.524207281,0.549427352,0.574647423,,,
29.18,0.524367105,0.549594289,0.574821472,,,
29.19,0.524526871,0.549761159,0.574995447,,,
29.2,0.524686578,0.549927963,0.575169349,,,
29.21,0.524846227,0.550094701,0.575343176,,,
29.22,0.525005816,0.550261373,0.575516929,,,
29.23,0.525165346,0.550427978,0.575690609,,,
29.24,0.525324818,0.550594516,0.575864215,,,
29.25,0.52548423,0.550760989,0.576037747,,,
29.26,0.525643584,0.550927395,0.576211205,,,
29.27,0.525802879,0.551093734,0.576384589,,,
29.28,0.525962116,0.551260008,0.5765579,,,
29.29,0.526121293,0.551426215,0.576731137,,,
29.3,0.526280412,0.551592356,0.5769043,,,
29.31,0.526439472,0.551758431,0.577077389,,,
29.32,0.526598474,0.551924439,0.577250405,,,
29.33,0.526757417,0.552090382,0.577423347,,,
29.34,0.526916301,0.552256258,0.577596216,,,
29.35,0.527075126,0.552422068,0.57776901,,,
29.36,0.527233893,0.552587812,0.577941732,,,
29.37,0.527392601,0.55275349,0.57811438,,,
29.38,0.52755125,0.552919102,0.578286954,,,
29.39,0.527709841,0.553084648,0.578459455,,,
29.4,0.527868374,0.553250128,0.578631882,,,
29.41,0.528026847,0.553415541,0.578804236,,,
29.42,0.528185262,0.553580889,0.578976516,,,
29.43,0.528343619,0.553746171,0.579148723,,,
29.44,0.528501917,0.553911387,0.579320857,,,
29.45,0.528660157,0.554076537,0.579492917,,,
29.46,0.528818338,0.554241621,0.579664904,,,
29.47,0.528976461,0.554406639,0.579836817,,,
29.48,0.529134525,0.554571591,0.580008657,,,
29.49,0.529292531,0.554736478,0.580180424,,,
29.5,0.529450478,0.554901298,0.580352118,,,
29.51,0.529608368,0.555066053,0.580523738,,,
29.52,0.529766198,0.555230742,0.580695286,,,
29.53,0.52992397,0.555395365,0.58086676,,,
29.54,0.530081684,0.555559922,0.581038161,,,
29.55,0.53023934,0.555724414,0.581209488,,,
29.56,0.530396937,0.55588884,0.581380743,,,
29.57,0.530554476,0.5560532,0.581551925,,,
29.58,0.530711957,0.556217495,0.581723033,,,
29.59,0.530869379,0.556381724,0.581894068,,,
29.6,0.531026744,0.556545887,0.582065031,,,
29.61,0.53118405,0.556709985,0.58223592,,,
29.62,0.531341297,0.556874017,0.582406737,,,
29.63,0.531498487,0.557037983,0.58257748,,,
29.64,0.531655618,0.557201884,0.582748151,,,
29.65,0.531812691,0.55736572,0.582918748,,,
29.66,0.531969706,0.55752949,0.583089273,,,
29.67,0.532126663,0.557693194,0.583259725,,,
29.68,0.532283562,0.557856833,0.583430104,,,
29.69,0.532440403,0.558020406,0.58360041,,,
29.7,0.532597185,0.558183914,0.583770643,,,
29.71,0.53275391,0.558347357,0.583940804,,,
29.72,0.532910577,0.558510734,0.584110892,,,
29.73,0.533067185,0.558674046,0.584280907,,,
29.74,0.533223735,0.558837293,0.58445085,,,
29.75,0.533380228,0.559000474,0.584620719,,,
29.76,0.533536662,0.559163589,0.584790517,,,
29.77,0.533693039,0.55932664,0.584960241,,,
29.78,0.533849357,0.559489625,0.585129893,,,
29.79,0.534005618,0.559652545,0.585299472,,,
29.8,0.534161821,0.5598154,0.585468979,,,
29.81,0.534317965,0.559978189,0.585638413,,,
29.82,0.534474052,0.560140914,0.585807775,,,
29.83,0.534630081,0.560303573,0.585977064,,,
29.84,0.534786053,0.560466167,0.586146281,,,
29.85,0.534941966,0.560628696,0.586315425,,,
29.86,0.535097822,0.560791159,0.586484497,,,
29.87,0.535253619,0.560953558,0.586653497,,,
29.88,0.535409359,0.561115892,0.586822424,,,
29.89,0.535565041,0.56127816,0.586991279,,,
29.9,0.535720666,0.561440364,0.587160061,,,
29.91,0.535876233,0.561602502,0.587328771,,,
29.92,0.536031742,0.561764575,0.587497409,,,
29.93,0.536187193,0.561926584,0.587665975,,,
29.94,0.536342587,0.562088527,0.587834468,,,
29.95,0.536497923,0.562250406,0.588002889,,,
29.96,0.536653201,0.56241222,0.588171238,,,
29.97,0.536808422,0.562573968,0.588339515,,,
29.98,0.536963585,0.562735652,0.58850772,,,
29.99,0.53711869,0.562897271,0.588675853,,,
30,0.537273738,0.563058825,0.588843913,,,
30.01,0.537428728,0.563220315,0.589011901,,,
30.02,0.537583661,0.563381739,0.589179818,,,
30.03,0.537738536,0.563543099,0.589347662,,,
30.04,0.537893354,0.563704394,0.589515435,,,
30.05,0.538048114,0.563865625,0.589683135,,,
30.06,0.538202817,0.56402679,0.589850763,,,
30.07,0.538357462,0.564187891,0.59001832,,,
